Rang,X,Y,DA,Site,Yield
25,767994.536182225,6272467.99533291,0.355834603309631,595,993.550501694907
25,768002.753684968,6272463.92721148,0.398810938000679,596,1148.20927761156
25,768010.971198241,6272459.85910052,0.411215126514435,597,909.622253680713
25,768019.188722046,6272455.79100003,0.404896080493927,598,1281.65475008577
25,768027.406256381,6272451.72291001,0.431329548358917,599,1151.10335984504
25,768035.623801246,6272447.65483046,0.441648796200752,600,1129.21498094937
25,768043.841356642,6272443.58676138,0.407007366418839,601,710.722205306353
25,768052.058922569,6272439.51870277,0.400638297200203,602,1334.77121066262
25,768060.276499026,6272435.45065463,0.415965855121613,603,1213.92477689594
25,768068.494086014,6272431.38261695,0.365583926439285,604,880.464994313258
25,768076.711683532,6272427.31458975,0.384183377027512,605,1003.53203655039
25,768084.929291581,6272423.24657302,0.395572662353516,606,1241.75403595531
25,768093.14691016,6272419.17856675,0.388866901397705,607,1171.87627040629
25,768101.36453927,6272415.11057096,0.402352124452591,608,1352.43813415981
25,768109.58217891,6272411.04258563,0.376202687621117,609,1023.41729190106
25,768117.79982908,6272406.97461078,0.42317371070385,610,1121.29691987106
25,768126.017489781,6272402.90664639,0.443077310919762,611,1423.55659746895
25,768134.235161013,6272398.83869248,0.431422263383865,612,1110.66231156417
25,768142.452842775,6272394.77074903,0.398301720619202,613,1125.41148751132
25,768150.670535067,6272390.70281606,0.447287902235985,614,1226.68006823537
25,768158.88823789,6272386.63489355,0.452380239963531,615,1338.38574582338
26,767954.663196792,6272490.46697969,0.306737527251244,616,774.538968742421
26,767962.882919487,6272486.40764893,0.408901691436768,617,1510.40965768204
26,767971.102652693,6272482.34832863,0.39077952504158,618,1437.59174639083
26,767979.32239641,6272478.28901882,0.390697538852692,619,1072.01153475504
26,767987.542150638,6272474.22971948,0.38631683588028,620,1068.52290058134
26,767995.761915377,6272470.17043061,0.386972546577454,621,1111.4758784285
26,768003.981690628,6272466.11115222,0.406312495470047,622,1176.79439895672
26,768012.201476389,6272462.05188431,0.411528468132019,623,1034.28019222254
26,768020.421272661,6272457.99262688,0.42295116186142,624,943.747153358803
26,768028.641079445,6272453.93337991,0.43954373896122,625,1246.71299636439
26,768036.860896739,6272449.87414343,0.435551226139069,626,1183.28927510224
26,768045.080724545,6272445.81491742,0.404024064540863,627,841.143797496287
26,768053.300562861,6272441.75570188,0.434357196092606,628,1468.20896316715
26,768061.520411688,6272437.69649682,0.431770354509354,629,1248.93842992146
26,768069.740271027,6272433.63730224,0.380349189043045,630,891.51648353115
26,768077.960140876,6272429.57811814,0.394509583711624,631,1278.32244154178
26,768086.180021236,6272425.51894451,0.399439096450806,632,1409.47268291158
26,768094.399912108,6272421.45978135,0.399609833955765,633,937.330303174033
26,768102.619813489,6272417.40062867,0.390260681509972,634,1105.85419565232
26,768110.839725382,6272413.34148647,0.383280068635941,635,1144.20559391663
26,768119.059647786,6272409.28235474,0.421603083610535,636,1202.18531127358
26,768127.279580701,6272405.22323349,0.440852493047714,637,983.197890459886
26,768135.499524126,6272401.16412271,0.406382173299789,638,1080.87895397253
26,768143.719478063,6272397.10502242,0.411975175142288,639,1175.53690271021
26,768151.93944251,6272393.04593259,0.449707552790642,640,1359.84573565614
26,768160.159417468,6272388.98685325,0.451444193720818,641,1389.74024235286
27,767956.044933092,6272492.93080002,0.320947527885437,642,922.179185213733
27,767964.261673094,6272488.85989018,0.382583647966385,643,1272.17362139425
27,767972.478423634,6272484.78899081,0.399809062480927,644,978.019161767694
27,767980.69518471,6272480.71810191,0.37445205450058,645,1254.24492700713
27,767988.911956322,6272476.64722347,0.384556353092194,646,1116.68927232388
27,767997.128738472,6272472.5763555,0.390685603022575,647,1478.37722244743
27,768005.345531158,6272468.505498,0.393965810537338,648,1050.00972178782
27,768013.562334381,6272464.43465097,0.417504772543907,649,1423.28882639045
27,768021.77914814,6272460.36381441,0.440556466579437,650,1354.74993253527
27,768029.995972437,6272456.29298831,0.42108778655529,651,1201.67520883892
27,768038.212807269,6272452.22217268,0.404748171567917,652,1143.22067864684
27,768046.429652639,6272448.15136752,0.421847015619278,653,1354.67263134728
27,768054.646508545,6272444.08057282,0.424976527690887,654,1032.90487452098
27,768062.863374988,6272440.00978859,0.41215506196022,655,773.921910349762
27,768071.080251967,6272435.93901483,0.373605191707611,656,1540.01848584056
27,768079.297139482,6272431.86825154,0.377676039934158,657,902.610526457524
27,768087.514037535,6272427.79749871,0.380970269441605,658,1396.97309411
27,768095.730946124,6272423.72675635,0.365227907896042,659,940.427500618488
27,768103.947865249,6272419.65602447,0.360093474388123,660,908.970242041705
27,768112.164794911,6272415.58530304,0.393996462225914,661,1272.1239756731
27,768120.381735109,6272411.51459209,0.394386500120163,662,1156.06861398039
27,768128.598685844,6272407.4438916,0.415457531809807,663,1103.97540088638
27,768136.815647116,6272403.37320158,0.385434955358505,664,1199.15319383462
27,768145.032618923,6272399.30252203,0.425598591566086,665,1074.60904213763
27,768153.249601268,6272395.23185295,0.447722181677818,666,1194.01353470333
27,768161.466594148,6272391.16119433,0.402851164340973,667,1062.93920118558
28,767957.791699634,6272494.53112628,0.356875360012054,668,913.899692666822
28,767966.008407096,6272490.460096,0.378682434558868,669,1416.816620603
28,767974.225125096,6272486.38907619,0.389629676938057,670,1174.83537350228
28,767982.441853633,6272482.31806684,0.374319285154343,671,815.476520492539
28,767990.658592706,6272478.24706796,0.381393700838089,672,1105.78593228087
28,767998.875342317,6272474.17607954,0.399562194943428,673,1363.01643958231
28,768007.092102464,6272470.1051016,0.380156576633453,674,836.340637729401
28,768015.308873149,6272466.03413412,0.389666527509689,675,960.369062941618
28,768023.52565437,6272461.96317711,0.365044549107552,676,725.94825876856
28,768031.742446129,6272457.89223056,0.429320603609085,677,1696.56011058283
28,768039.959248424,6272453.82129449,0.426965624094009,678,1099.53685317892
28,768048.176061256,6272449.75036888,0.421030551195145,679,1198.75919616142
28,768056.392884625,6272445.67945374,0.423891916871071,680,1158.45821225662
28,768064.609718531,6272441.60854906,0.390912070870399,681,916.223046517469
28,768072.826562973,6272437.53765486,0.362614005804062,682,885.561973290409
28,768081.043417953,6272433.46677112,0.374931335449219,683,1265.16764444704
28,768089.260283469,6272429.39589785,0.335671782493591,684,1354.54621712171
28,768097.477159522,6272425.32503504,0.346400111913681,685,911.773703818005
28,768105.694046112,6272421.2541827,0.361469060182571,686,1208.54375769979
28,768113.910943239,6272417.18334084,0.396170154213905,687,1041.6574801717
28,768122.127850903,6272413.11250944,0.417001307010651,688,1384.50207078398
28,768130.344769103,6272409.0416885,0.415832877159119,689,843.351870611453
28,768138.56169784,6272404.97087803,0.387103825807571,690,1312.09847405203
28,768146.778637114,6272400.90007803,0.417560905218124,691,1016.08554226738
28,768154.995586924,6272396.82928851,0.444146499037743,692,1340.08286511217
28,768163.212547271,6272392.75850944,0.391526013612747,693,1001.3076995874
29,767959.178317545,6272496.83091018,0.351501852273941,694,1122.17668567869
29,767967.395055166,6272492.76000659,0.382080405950546,695,982.275262706893
29,767975.611803325,6272488.68911347,0.391043826937675,696,653.857373602764
29,767983.82856202,6272484.61823082,0.394550204277039,697,1130.91482290619
29,767992.045331252,6272480.54735864,0.384883135557175,698,1111.97701450749
29,768000.26211102,6272476.47649693,0.406974643468857,699,1066.66210456423
29,768008.478901325,6272472.40564568,0.386980205774307,700,917.383465497481
29,768016.695702167,6272468.3348049,0.37753027677536,701,1125.50844489425
29,768024.912513546,6272464.26397458,0.402831017971039,702,1456.62253281515
29,768033.129335461,6272460.19315474,0.413359269499779,703,1307.77275469767
29,768041.346167913,6272456.12234536,0.419986933469772,704,1046.14132840091
29,768049.563010901,6272452.05154645,0.390912443399429,705,997.961691620202
29,768057.779864426,6272447.98075801,0.419292837381363,706,1367.70407769104
29,768065.996728487,6272443.90998003,0.379624396562576,707,1013.6129756183
29,768074.213603085,6272439.83921252,0.375491499900818,708,1319.61898804705
29,768082.43048822,6272435.76845548,0.379236340522766,709,1159.81751898843
29,768090.647383891,6272431.69770891,0.347077712416649,710,1052.38964671913
29,768098.864290099,6272427.6269728,0.354396685957909,711,1175.18937912795
29,768107.081206843,6272423.55624717,0.392508238554001,712,997.110023892155
29,768115.298134124,6272419.485532,0.391764983534813,713,1254.30896178463
29,768123.515071941,6272415.41482729,0.413104087114334,714,1372.98129802185
29,768131.732020295,6272411.34413306,0.387536257505417,715,1302.77596047975
29,768139.948979185,6272407.27344929,0.390156805515289,716,1069.80008985637
29,768148.165948612,6272403.20277599,0.416428178548813,717,1140.48415170552
29,768156.382928575,6272399.13211316,0.395948857069016,718,1121.30937291599
29,768164.599919075,6272395.0614608,0.375463113188744,719,713.929601135202
30,767960.921403673,6272498.7829659,0.368214726448059,720,862.947473632047
30,767969.138171975,6272494.71218887,0.39187990128994,721,1003.13587900891
30,767977.354950813,6272490.64142231,0.407820031046867,722,1190.60476372889
30,767985.571740188,6272486.57066621,0.401887744665146,723,1074.50401223506
30,767993.788540099,6272482.49992058,0.354244604706764,724,1146.5586364082
30,768002.005350547,6272478.42918542,0.394720792770386,725,1050.62314564899
30,768010.222171531,6272474.35846073,0.404554575681686,726,1327.68416173723
30,768018.439003051,6272470.2877465,0.393138498067856,727,1080.88796265234
30,768026.655845108,6272466.21704275,0.417118042707443,728,1387.42688506767
30,768034.872697701,6272462.14634946,0.410631075501442,729,1257.09952181756
30,768043.08956083,6272458.07566663,0.401630699634552,730,710.347667527223
30,768051.306434496,6272454.00499428,0.425782352685928,731,870.432026945242
30,768059.523318698,6272449.93433239,0.393490090966225,732,1198.51243442448
30,768067.740213436,6272445.86368097,0.385328680276871,733,1335.0168359845
30,768075.957118711,6272441.79304002,0.368888899683952,734,1002.14384751974
30,768084.174034522,6272437.72240953,0.380197674036026,735,1080.25785550439
30,768092.390960869,6272433.65178952,0.35850878059864,736,1008.00286345698
30,768100.607897753,6272429.58117997,0.377974689006805,737,1265.59189209566
30,768108.824845172,6272425.51058089,0.38058203458786,738,995.989167555734
30,768117.041803128,6272421.43999227,0.390026420354843,739,1273.37888706769
30,768125.25877162,6272417.36941413,0.401559144258499,740,1239.97740149847
30,768133.475750649,6272413.29884645,0.392880871891975,741,1342.60397026303
30,768141.692740213,6272409.22828924,0.388160794973373,742,861.093255886062
30,768149.909740314,6272405.15774249,0.396346181631088,743,1098.79189061728
30,768158.126750951,6272401.08720622,0.387976467609406,744,1261.76355940127
30,768166.343772124,6272397.01668041,0.380220532417297,745,1106.54775174262
31,767954.0912316,6272505.15340977,0.202640451490879,746,570.864196266214
31,767962.305051513,6272501.07125319,0.357789486646652,747,614.414328494856
31,767970.518881988,6272496.98910706,0.399338111281395,748,894.917075792058
31,767978.732723024,6272492.90697139,0.399351894855499,749,1365.43657505078
31,767986.946574622,6272488.82484619,0.378885269165039,750,885.845450644598
31,767995.160436781,6272484.74273144,0.384563595056534,751,1302.7564786803
31,768003.374309502,6272480.66062715,0.386058211326599,752,990.918309592761
31,768011.588192785,6272476.57853332,0.406732201576233,753,1183.09032327116
31,768019.802086629,6272472.49644995,0.403753906488419,754,1198.61173080634
31,768028.015991034,6272468.41437704,0.415405407547951,755,914.808107116103
31,768036.229906001,6272464.33231459,0.412443742156029,756,1046.32050206483
31,768044.44383153,6272460.25026259,0.41706557571888,757,1178.52670202705
31,768052.65776762,6272456.16822106,0.438954636454582,758,913.586546346047
31,768060.871714271,6272452.08618999,0.415293961763382,759,1090.4551043175
31,768069.085671484,6272448.00416937,0.378096759319305,760,1181.93208983198
31,768077.299639259,6272443.92215922,0.368105083703995,761,1500.64637235654
31,768085.513617594,6272439.84015952,0.372495621442795,762,938.797161002127
31,768093.727606491,6272435.75817029,0.375824421644211,763,948.252578845726
31,768101.94160595,6272431.67619151,0.389910787343979,764,798.666556104095
31,768110.155615969,6272427.5942232,0.389113456010818,765,1136.12109867727
31,768118.369636551,6272423.51226534,0.406544148921967,766,1155.53073808993
31,768126.583667693,6272419.43031794,0.384957253932953,767,1104.63537738789
31,768134.797709397,6272415.348381,0.390089213848114,768,933.26104495183
31,768143.011761662,6272411.26645452,0.409252002835274,769,1284.79622157355
31,768151.225824489,6272407.18453851,0.390077576041222,770,1533.80762216986
31,768159.439897876,6272403.10263295,0.404134050011635,771,1234.70143488663
31,768167.653981825,6272399.02073785,0.38080058991909,772,1076.37024218558
32,767963.52131246,6272503.0264535,0.35230365395546,773,1038.66623111351
32,767971.737440596,6272498.95321171,0.400032937526703,774,839.170193314788
32,767979.953579274,6272494.87998039,0.389504179358482,775,1136.48230047499
32,767988.169728493,6272490.80675954,0.379882156848907,776,911.142367496037
32,767996.385888254,6272486.73354915,0.387155175209045,777,1259.59974373525
32,768004.602058558,6272482.66034923,0.378637790679932,778,942.981841582025
32,768012.818239403,6272478.58715977,0.395890980958939,779,1284.70434637491
32,768021.03443079,6272474.51398078,0.394899278879166,780,1079.10826982859
32,768029.250632718,6272470.44081225,0.396395847201347,781,961.320008412255
32,768037.466845189,6272466.36765419,0.408848375082016,782,1113.78441746141
32,768045.683068201,6272462.2945066,0.422820314764977,783,1497.18521229577
32,768053.899301756,6272458.22136947,0.445402562618256,784,1073.23945362765
32,768062.115545852,6272454.14824281,0.417729988694191,785,1345.93507378383
32,768070.331800489,6272450.07512661,0.348916202783585,786,1317.26583922888
32,768078.548065669,6272446.00202088,0.377124756574631,787,1002.46091801578
32,768086.76434139,6272441.92892562,0.368898093700409,788,1502.6910237042
32,768094.980627653,6272437.85584082,0.370866551995277,789,909.274167285321
32,768103.196924457,6272433.78276649,0.378329068422318,790,768.272194505829
32,768111.413231804,6272429.70970262,0.382586196064949,791,1111.55750606473
32,768119.629549692,6272425.63664922,0.380054533481598,792,1299.7732325749
32,768127.845878121,6272421.56360628,0.388543471693993,793,927.794884970348
32,768136.062217093,6272417.49057381,0.355013772845268,794,697.745229476809
32,768144.278566605,6272413.41755181,0.389462545514107,795,1351.19270852957
32,768152.49492666,6272409.34454027,0.408578604459763,796,1372.92384185659
32,768160.711297256,6272405.2715392,0.378931403160095,797,1083.78565930319
32,768168.927678394,6272401.1985486,0.388713836669922,798,1379.55477109087
33,767964.725936351,6272505.48556935,0.381403982639313,799,993.709814279872
33,767972.938338871,6272501.39792449,0.407616972923279,800,1186.14205849871
33,767981.150751965,6272497.31029009,0.38726732134819,801,748.010443616348
33,767989.363175632,6272493.22266614,0.377656042575836,802,1001.89602900521
33,767997.575609874,6272489.13505265,0.364444896578789,803,887.023770012483
33,768005.788054689,6272485.04744962,0.385062709450722,804,1288.05626646426
33,768014.000510077,6272480.95985704,0.378919988870621,805,1094.2606485032
33,768022.21297604,6272476.87227491,0.38856041431427,806,1338.12513471375
33,768030.425452576,6272472.78470324,0.410220354795456,807,1194.99979666984
33,768038.637939685,6272468.69714202,0.405804991722107,808,1282.06592021423
33,768046.850437368,6272464.60959127,0.418952733278275,809,1223.29915083934
33,768055.062945625,6272460.52205096,0.434295773506165,810,1326.61839533545
33,768063.275464456,6272456.43452112,0.398521304130554,811,1003.63041428226
33,768071.48799386,6272452.34700172,0.374076426029205,812,1114.8743309964
33,768079.700533837,6272448.25949279,0.375432044267654,813,1377.94229321667
33,768087.913084388,6272444.17199431,0.371472880244255,814,1001.82487998576
33,768096.125645513,6272440.08450628,0.380255147814751,815,1055.99300555942
33,768104.338217211,6272435.99702871,0.371227771043777,816,1159.31123511185
33,768112.550799483,6272431.90956159,0.383847817778587,817,1157.07523037495
33,768120.763392328,6272427.82210494,0.375503957271576,818,936.224714164258
33,768128.975995747,6272423.73465873,0.389816045761108,819,1221.01337282853
33,768137.188609739,6272419.64722299,0.371825948357582,820,969.541238950713
33,768145.401234304,6272415.55979769,0.391961574554443,821,1207.11996115081
33,768153.613869443,6272411.47238286,0.401182115077972,822,1417.78426751178
33,768161.826515156,6272407.38497848,0.376398399472237,823,1069.00122874507
33,768170.039171442,6272403.29758455,0.393845155835152,824,934.932884480637
34,767965.772197927,6272507.28057496,0.357502728700638,825,729.736966538418
34,767973.991392494,6272503.21925931,0.424000039696693,826,1244.64540578014
34,767982.210597576,6272499.15795413,0.389610886573792,827,895.215296652932
34,767990.429813174,6272495.09665942,0.377216324210167,828,898.578872187596
34,767998.649039288,6272491.03537519,0.373101308941841,829,1030.9636958298
34,768006.868275917,6272486.97410143,0.389995649456978,830,888.669486057466
34,768015.087523062,6272482.91283815,0.384608000516891,831,1204.19562608296
34,768023.306780722,6272478.85158534,0.391285091638565,832,895.73295872164
34,768031.526048897,6272474.79034301,0.431337520480156,833,1357.41686151552
34,768039.745327588,6272470.72911115,0.416898488998413,834,1286.45497600059
34,768047.964616794,6272466.66788976,0.417576193809509,835,1171.00048711411
34,768056.183916516,6272462.60667885,0.41922889649868,836,1227.00035730643
34,768064.403226753,6272458.54547841,0.391182124614716,837,1125.38165136467
34,768072.622547506,6272454.48428845,0.399687558412552,838,1134.02603015074
34,768080.841878774,6272450.42310897,0.373435944318771,839,1179.53862019235
34,768089.061220557,6272446.36193995,0.384117871522903,840,1161.4817233666
34,768097.280572855,6272442.30078141,0.413398802280426,841,1240.83476591783
34,768105.499935669,6272438.23963335,0.385073140263557,842,1183.83540894912
34,768113.719308999,6272434.17849576,0.396961197257042,843,875.790530776097
34,768121.938692843,6272430.11736864,0.381376802921295,844,1032.08329321175
34,768130.158087203,6272426.056252,0.3845025151968,845,973.015150588361
34,768138.377492078,6272421.99514583,0.401540473103523,846,1371.08502940148
34,768146.596907468,6272417.93405014,0.425478592514992,847,1115.85035630907
34,768154.816333374,6272413.87296493,0.399787187576294,848,773.817753727016
34,768163.035769794,6272409.81189018,0.410727575421333,849,1047.38822596033
34,768171.25521673,6272405.75082591,0.391114681959152,850,932.30192495151
35,767967.154786252,6272509.7477337,0.351068377494812,851,1020.43394968978
35,767975.371858145,6272505.67818139,0.397793397307396,852,1047.60041255088
35,767983.588940572,6272501.60863954,0.395356461405754,853,1174.68646861543
35,767991.806033532,6272497.53910815,0.407183676958084,854,1243.85162743564
35,768000.023137026,6272493.46958724,0.373042613267899,855,1031.25560382805
35,768008.240251054,6272489.4000768,0.372883185744286,856,1207.65161497973
35,768016.457375616,6272485.33057682,0.417399019002914,857,1402.97739604971
35,768024.674510711,6272481.26108731,0.409372329711914,858,1262.1871510945
35,768032.89165634,6272477.19160827,0.412958979606628,859,1150.36237275573
35,768041.108812502,6272473.1221397,0.41294339299202,860,811.328706210027
35,768049.325979199,6272469.0526816,0.419971227645874,861,1029.99585666641
35,768057.543156428,6272464.98323396,0.428169697523117,862,1178.72393812325
35,768065.760344192,6272460.91379679,0.40138566493988,863,1138.50884210449
35,768073.977542489,6272456.8443701,0.391260951757431,864,1261.99291456124
35,768082.194751319,6272452.77495387,0.391668066382408,865,1329.21185478427
35,768090.411970684,6272448.70554811,0.400668874382973,866,1020.92736777765
35,768098.629200581,6272444.63615282,0.394329339265823,867,1190.07537293156
35,768106.846441013,6272440.56676799,0.386161804199219,868,950.60076762565
35,768115.063691978,6272436.49739364,0.380439072847366,869,1046.81585508311
35,768123.280953476,6272432.42802975,0.410088866949081,870,1545.85405371149
35,768131.498225508,6272428.35867633,0.396399915218353,871,1095.46535893869
35,768139.715508073,6272424.28933338,0.407055050134659,872,1228.09253723064
35,768147.932801172,6272420.2200009,0.406108126044273,873,1299.04365705832
35,768156.150104804,6272416.15067889,0.419057905673981,874,1335.63555431
35,768164.36741897,6272412.08136735,0.407351225614548,875,1181.13145441237
35,768172.584743669,6272408.01206627,0.41869905591011,876,1111.48817944479
35,768180.802078902,6272403.94277567,0.41769927740097,877,995.70170968705
36,767968.019050015,6272511.70205901,0.367173492908478,878,1121.89622041622
36,767976.23915175,6272507.64429312,0.365540504455566,879,1034.74976202202
36,767984.459263992,6272503.58653771,0.383780360221863,880,918.307256613375
36,767992.679386741,6272499.52879278,0.387823551893234,881,1119.47408430806
36,768000.899519999,6272495.47105832,0.374581590294838,882,1013.72856412024
36,768009.119663764,6272491.41333434,0.368876293301582,883,1239.85814820865
36,768017.339818036,6272487.35562084,0.397055104374886,884,983.731955960763
36,768025.559982816,6272483.29791782,0.401855796575546,885,841.108041404291
36,768033.780158104,6272479.24022527,0.385074034333229,886,1132.78618380078
36,768042.000343899,6272475.18254319,0.410825431346893,887,1237.61829899941
36,768050.220540202,6272471.1248716,0.41995707154274,888,1346.17824721816
36,768058.440747012,6272467.06721048,0.417861074209213,889,1056.86794468111
36,768066.66096433,6272463.00955984,0.405716329813004,890,1011.54413122413
36,768074.881192155,6272458.95191967,0.412871390581131,891,1253.51933884603
36,768083.101430488,6272454.89428999,0.391668066382408,892,970.306502965438
36,768091.321679329,6272450.83667077,0.397622168064117,893,1451.42766776932
36,768099.541938677,6272446.77906204,0.371038019657135,894,1069.9585416937
36,768107.762208532,6272442.72146378,0.390266388654709,895,1055.0147082329
36,768115.982488895,6272438.663876,0.371177166700363,896,935.455812936898
36,768124.202779765,6272434.6062987,0.380494266748428,897,930.051009282399
36,768132.423081142,6272430.54873187,0.38446207344532,898,1131.83947067611
36,768140.643393027,6272426.49117553,0.403270050883293,899,1042.5942701788
36,768148.86371542,6272422.43362966,0.39224836230278,900,1140.27310208574
36,768157.08404832,6272418.37609426,0.428952112793922,901,1320.21341857508
36,768165.304391727,6272414.31856934,0.409412235021591,902,1336.58300636246
36,768173.524745642,6272410.2610549,0.392052069306374,903,913.179517573686
36,768181.745110063,6272406.20355094,0.436568677425385,904,1365.9183830309
37,767969.402344013,6272514.17195778,0.373722031712532,905,989.921154653794
37,767977.621030582,6272510.10869646,0.39754518866539,906,1379.18946321094
37,767985.83972767,6272506.04544562,0.419608846306801,907,876.669190416653
37,767994.058435278,6272501.98220524,0.366471201181412,908,1253.89641783021
37,768002.277153406,6272497.91897534,0.389207020401955,909,1093.66128830824
37,768010.495882053,6272493.85575591,0.375112786889076,910,1100.34979597137
37,768018.71462122,6272489.79254695,0.401623174548149,911,1181.16136521772
37,768026.933370908,6272485.72934846,0.393661096692085,912,1078.81878468869
37,768035.152131115,6272481.66616045,0.433550417423248,913,1220.66597044649
37,768043.370901841,6272477.60298291,0.416519895195961,914,1209.36693293624
37,768051.589683087,6272473.53981585,0.414883390069008,915,943.145440448251
37,768059.808474854,6272469.47665925,0.405533671379089,916,1439.03447976303
37,768068.027277139,6272465.41351313,0.41251066327095,917,985.59900709082
37,768076.246089945,6272461.35037749,0.406728744506836,918,1383.73389636693
37,768084.46491327,6272457.28725231,0.40491458773613,919,1002.22321816387
37,768092.683747115,6272453.22413761,0.391651630401611,920,765.540838813317
37,768100.902591479,6272449.16103338,0.398494020104408,921,1234.36778393893
37,768109.121446363,6272445.09793963,0.389837771654129,922,1578.96162251655
37,768117.340311767,6272441.03485635,0.400117158889771,923,1148.66950645998
37,768125.55918769,6272436.97178354,0.379482701420784,924,974.943881192331
37,768133.778074133,6272432.9087212,0.388620898127556,925,1120.27102401277
37,768141.996971095,6272428.84566934,0.413484439253807,926,1436.62684170588
37,768150.215878577,6272424.78262795,0.392662107944489,927,1050.11240255325
37,768158.434796579,6272420.71959704,0.41387902200222,928,1110.91488804033
37,768166.6537251,6272416.65657659,0.400266826152802,929,724.08386786265
37,768174.872664141,6272412.59356662,0.38997957110405,930,1131.55037513269
37,768183.091613701,6272408.53056713,0.442739829421043,931,1008.68799394538
38,767970.43740621,6272516.2895498,0.376960098743439,932,1019.26772093725
38,767978.655430535,6272512.22372407,0.388681188225746,933,970.476385244908
38,767986.873465386,6272508.15790881,0.42778767645359,934,1105.31404582817
38,767995.091510762,6272504.09210402,0.374066844582558,935,856.5085749009
38,768003.309566665,6272500.0263097,0.386835351586342,936,1219.16513672197
38,768011.527633092,6272495.96052585,0.390823066234589,937,1107.31212337654
38,768019.745710045,6272491.89475247,0.407382071018219,938,1214.50791235626
38,768027.963797523,6272487.82898957,0.382831394672394,939,1016.46040750373
38,768036.181895527,6272483.76323713,0.430009782314301,940,1268.13639649107
38,768044.400004056,6272479.69749517,0.418964758515358,941,1329.64567546863
38,768052.618123111,6272475.63176368,0.418130800127983,942,1158.38053582239
38,768060.836252691,6272471.56604265,0.386039689183235,943,1250.05780304273
38,768069.054392796,6272467.5003321,0.401182293891907,944,921.367709718494
38,768077.272543427,6272463.43463202,0.412409424781799,945,1152.81846389222
38,768085.490704583,6272459.36894241,0.389710947871208,946,1283.38072400436
38,768093.708876264,6272455.30326327,0.376612573862076,947,972.558628562568
38,768101.927058471,6272451.23759461,0.398323968052864,948,1381.94662584471
38,768110.145251203,6272447.17193642,0.394789010286331,949,1107.12417642033
38,768118.36345446,6272443.10628869,0.399702861905098,950,1165.82385687787
38,768126.581668243,6272439.04065144,0.39405632019043,951,1096.15571230996
38,768134.799892551,6272434.97502466,0.419051766395569,952,1504.55669789404
38,768143.018127384,6272430.90940835,0.429102957248688,953,1290.32710591468
38,768151.236372743,6272426.84380251,0.396013602614403,954,1216.35107303979
38,768159.454628626,6272422.77820714,0.422027796506882,955,1231.59214886861
38,768167.672895035,6272418.71262225,0.394792884588242,956,1048.49183303313
38,768175.891171969,6272414.64704782,0.386964023113251,957,1268.94146375124
38,768184.109459428,6272410.58148387,0.423186242580414,958,1331.27384747575
39,767972.008110554,6272518.07222466,0.336043402552605,959,1077.28994614906
39,767980.228284279,6272514.01476593,0.379272505640984,960,958.701404442283
39,767988.448468512,6272509.95731768,0.414619386196136,961,958.086397424407
39,767996.668663251,6272505.8998799,0.385548815131187,962,1216.04767237036
39,768004.888868497,6272501.8424526,0.384920954704285,963,1120.25531553168
39,768013.109084251,6272497.78503578,0.399573177099228,964,1227.27324284935
39,768021.329310511,6272493.72762943,0.404561191797256,965,1194.61069489808
39,768029.549547278,6272489.67023356,0.375275000929832,966,981.634280679118
39,768037.769794552,6272485.61284817,0.413817167282104,967,1310.53349310412
39,768045.990052333,6272481.55547326,0.41277651488781,968,1352.26122358439
39,768054.210320621,6272477.49810882,0.414671763777733,969,1299.74858933152
39,768062.430599416,6272473.44075486,0.421790719032288,970,1337.1414349469
39,768070.650888718,6272469.38341137,0.400393724441528,971,1095.1835224854
39,768078.871188526,6272465.32607837,0.434711515903473,972,1403.25877878026
39,768087.091498842,6272461.26875584,0.406929209828377,973,1014.88750760232
39,768095.311819664,6272457.21144378,0.409915387630463,974,1094.61442930142
39,768103.532150993,6272453.15414221,0.396656602621078,975,1211.01975373789
39,768111.752492828,6272449.09685111,0.402482926845551,976,1228.43805269418
39,768119.972845171,6272445.03957049,0.393287405371666,977,1154.75012735558
39,768128.19320802,6272440.98230035,0.379039525985718,978,801.109065002031
39,768136.413581376,6272436.92504068,0.391898930072784,979,1024.88476976408
39,768144.633965239,6272432.86779149,0.426776707172394,980,1503.24301890292
39,768152.854359608,6272428.81055278,0.402024835348129,981,1142.9687651653
39,768161.074764484,6272424.75332455,0.418304681777954,982,1067.60832209663
39,768169.295179867,6272420.69610679,0.40031236410141,983,1048.83600404487
39,768177.515605757,6272416.63889951,0.384106576442719,984,762.651115283362
39,768185.736042153,6272412.58170271,0.438673973083496,985,1336.67422977672
40,767965.887461307,6272523.73389455,0.182820565998554,986,505.064593531487
40,767974.110543579,6272519.68781623,0.324195519089699,987,662.668629391625
40,767982.333636333,6272515.64174838,0.390700340270996,988,1024.38545501055
40,767990.556739569,6272511.59569102,0.417479306459427,989,1466.42459562961
40,767998.779853287,6272507.54964415,0.388501971960068,990,1149.67315910308
40,768007.002977486,6272503.50360776,0.395682960748672,991,1307.3172995377
40,768015.226112167,6272499.45758186,0.4051873087883,992,1141.90297325973
40,768023.44925733,6272495.41156644,0.40009443461895,993,1167.7261839675
40,768031.672412975,6272491.36556151,0.405740052461624,994,783.811011363007
40,768039.895579101,6272487.31956706,0.410426065325737,995,1229.33571636688
40,768048.118755709,6272483.2735831,0.388611614704132,996,825.226875601442
